Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,EngagementSurvey,EmpSatisfaction,DaysLateLast30,Absences,BurnRate,MentalFatigueScore,WFHAvailable,ResourceAllocation,SalaryPerLevel,PromotionStagnation,TotalSatisfaction,BurnoutPressureIndex,CareerVelocity,ManagerStability
37,0,2,309,2,10,4,1,4,0,88,2,2,7,4,0,6694,24223,2,1,14,3,3,3,8,5,3,1,0,0,0,4.28,4.0,0.0,14.0,0.42,5.6,1.0,4.0,2231.3333333333335,0.0,3.5,1.1199999999999999,0.05263157894736842,0.0
25,1,2,1219,1,4,1,5,4,1,32,3,1,2,4,1,3691,4605,1,1,15,3,2,1,7,3,4,7,7,5,6,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,1845.5,0.625,3.5,1.4333333333333331,0.038461538461538464,0.75
26,1,2,1330,1,21,3,3,1,1,37,3,1,2,3,0,2377,19373,1,0,20,4,3,1,1,0,2,1,1,0,0,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,1188.5,0.0,2.25,1.4333333333333331,0.037037037037037035,0.0
33,1,2,1017,1,25,3,3,1,1,55,2,1,6,2,2,2313,2993,4,1,20,4,2,0,5,0,3,2,2,2,2,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,1156.5,0.6666666666666666,2.0,1.4333333333333331,0.029411764705882353,0.6666666666666666
42,0,2,469,1,2,2,3,4,1,35,3,4,3,1,1,17665,14399,0,0,17,3,4,1,23,3,3,22,6,13,7,4.3,4.0,0.0,10.0,0.67,7.7,0.0,7.0,3533.0,0.5652173913043478,3.0,0.9625,0.09302325581395349,0.30434782608695654
28,1,1,1009,1,1,3,3,1,1,45,2,1,2,2,0,2596,7160,1,0,15,3,1,2,1,2,3,1,0,0,0,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,1298.0,0.0,1.75,1.4333333333333331,0.034482758620689655,0.0
50,1,1,959,2,1,4,4,4,1,81,3,2,7,3,2,4728,17251,3,1,14,3,4,0,5,4,3,0,0,0,0,3.815,4.0,0.0,10.0,0.47,6.0,1.0,4.0,1576.0,0.0,3.5,1.2000000000000002,0.0392156862745098,0.0
33,0,1,970,2,7,3,1,4,0,30,3,2,7,2,1,4302,13401,0,0,17,3,3,1,4,3,3,3,2,0,2,4.28,4.0,0.0,14.0,0.42,5.6,1.0,4.0,1434.0,0.0,3.0,1.1199999999999999,0.058823529411764705,0.5
34,0,0,697,1,3,4,1,3,1,40,2,1,6,4,1,2979,22478,3,0,17,3,4,3,6,2,3,0,0,0,0,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,1489.5,0.0,3.5,1.4333333333333331,0.02857142857142857,0.0
48,0,0,1262,1,1,4,3,1,1,35,4,4,3,4,2,16885,16154,2,0,22,4,3,0,27,3,2,5,4,2,1,4.3,4.0,0.0,10.0,0.67,7.7,0.0,7.0,3377.0,0.3333333333333333,2.5,0.9625,0.08163265306122448,0.16666666666666666
45,0,0,1050,2,9,4,1,2,0,65,2,2,7,3,1,5593,17970,1,0,13,3,4,1,15,2,3,15,10,4,12,4.28,4.0,0.0,14.0,0.42,5.6,1.0,4.0,1864.3333333333333,0.25,3.0,1.1199999999999999,0.043478260869565216,0.75
52,0,2,994,1,7,4,1,2,1,87,3,3,0,2,2,10445,15322,7,0,19,3,4,0,18,4,3,8,6,4,0,4.3,4.0,0.0,10.0,0.56,6.8,0.0,6.0,2611.25,0.4444444444444444,2.75,0.9714285714285713,0.05660377358490566,0.0
38,0,2,770,2,10,4,2,3,1,73,2,3,7,3,0,8740,5569,0,1,14,3,2,2,9,2,3,8,7,2,7,3.815,4.0,0.0,10.0,0.56,6.8,0.0,6.0,2185.0,0.2222222222222222,2.75,0.9714285714285713,0.07692307692307693,0.7777777777777778
29,0,2,1107,1,28,4,1,3,0,93,3,1,6,4,0,2514,26968,4,0,22,4,1,1,11,1,3,7,5,1,7,4.225,4.0,0.0,10.5,0.27,4.2,1.0,2.0,1257.0,0.125,2.75,1.4,0.03333333333333333,0.875
28,0,2,950,1,3,3,3,4,0,93,3,3,4,2,0,7655,8039,0,0,17,3,2,3,10,3,2,9,7,1,7,4.225,4.0,0.0,10.5,0.5,6.3,1.0,6.0,1913.75,0.1,2.5,0.8999999999999999,0.10344827586206896,0.7
46,0,2,406,2,3,1,2,1,1,52,3,4,3,3,1,17465,15596,3,0,12,3,4,1,23,3,3,12,9,4,9,3.815,4.0,0.0,10.0,0.67,7.7,0.0,7.0,3493.0,0.3076923076923077,2.75,0.9625,0.0851063829787234,0.6923076923076923
38,0,2,130,2,2,2,2,4,1,32,3,3,7,2,2,7351,20619,7,0,16,3,3,0,10,2,3,1,0,0,0,3.815,4.0,0.0,10.0,0.56,6.8,0.0,6.0,1837.75,0.0,3.0,0.9714285714285713,0.07692307692307693,0.0
43,0,1,1082,1,27,3,1,3,0,83,3,3,4,1,1,10820,11535,8,0,11,3,3,1,18,1,3,8,7,0,1,4.225,4.0,0.0,10.5,0.5,6.3,1.0,6.0,2705.0,0.0,2.5,0.8999999999999999,0.06818181818181818,0.1111111111111111
39,1,1,203,1,2,3,1,1,1,84,3,4,0,4,0,12169,13547,7,0,11,3,4,3,21,4,3,18,7,11,5,4.3,4.0,0.0,10.0,0.67,7.7,0.0,7.0,2433.8,0.5789473684210527,3.0,0.9625,0.1,0.2631578947368421
40,0,2,1308,1,14,3,3,3,1,44,2,5,5,3,2,19626,17544,1,0,14,3,1,0,21,2,4,20,7,4,9,4.3,4.0,0.0,10.0,0.84,9.0,0.0,9.0,3271.0,0.19047619047619047,2.75,0.9,0.12195121951219512,0.42857142857142855
21,0,2,984,1,1,1,5,4,0,70,2,1,6,2,2,2070,25326,1,1,11,3,3,0,2,6,4,2,2,2,2,4.225,4.0,0.0,10.5,0.27,4.2,1.0,2.0,1035.0,0.6666666666666666,3.25,1.4,0.045454545454545456,0.6666666666666666
39,0,0,439,1,9,3,1,3,1,70,3,2,2,2,2,6782,8770,9,0,15,3,3,0,9,2,2,5,4,0,3,4.3,4.0,0.0,10.0,0.47,6.0,1.0,4.0,2260.6666666666665,0.0,2.5,1.2000000000000002,0.05,0.5
36,0,0,217,1,18,4,1,1,1,78,3,2,4,4,2,7779,23238,2,0,20,4,1,0,18,0,3,11,9,0,9,4.3,4.0,0.0,10.0,0.47,6.0,1.0,4.0,2593.0,0.0,2.25,1.2000000000000002,0.05405405405405406,0.75
31,0,1,793,2,20,3,1,3,1,67,4,1,8,4,1,2791,21981,0,0,12,3,1,1,3,4,3,2,2,2,2,3.815,4.0,0.0,10.0,0.28,4.3,1.0,2.0,1395.5,0.6666666666666666,2.75,1.4333333333333331,0.03125,0.6666666666666666
28,0,2,1451,1,2,1,1,1,1,67,2,1,6,2,1,3201,19911,0,0,17,3,1,0,6,2,1,5,3,0,4,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,1600.5,0.0,1.25,1.4333333333333331,0.034482758620689655,0.6666666666666666
35,0,1,1182,2,11,2,2,4,1,54,3,2,7,4,0,4968,18500,1,0,11,3,4,1,5,3,3,5,2,0,2,3.815,4.0,0.0,10.0,0.47,6.0,1.0,4.0,1656.0,0.0,3.75,1.2000000000000002,0.05555555555555555,0.3333333333333333
49,0,2,174,2,8,4,5,4,1,56,2,4,7,2,1,13120,11879,6,0,17,3,2,1,22,3,3,9,8,2,3,3.815,4.0,0.0,10.0,0.67,7.7,0.0,7.0,2624.0,0.2,2.75,0.9625,0.08,0.3
34,0,1,1003,1,2,2,1,4,1,95,3,2,4,3,2,4033,15834,2,0,11,3,4,0,5,3,2,3,2,0,2,4.3,4.0,0.0,10.0,0.47,6.0,1.0,4.0,1344.3333333333333,0.0,3.25,1.2000000000000002,0.05714285714285714,0.5
29,0,1,490,1,10,3,1,4,0,61,3,1,6,2,0,3291,17940,0,0,14,3,4,2,8,2,2,7,5,1,1,4.225,4.0,0.0,10.5,0.27,4.2,1.0,2.0,1645.5,0.125,3.0,1.4,0.03333333333333333,0.125
42,0,2,188,1,29,3,3,2,1,56,1,2,2,4,2,4272,9558,4,0,19,3,1,0,16,3,3,1,0,0,0,4.3,4.0,0.0,10.0,0.47,6.0,1.0,4.0,1424.0,0.0,2.5,1.2000000000000002,0.046511627906976744,0.0
29,0,2,718,1,8,1,3,2,1,79,2,2,4,4,1,5056,17689,1,1,15,3,3,1,10,2,2,10,7,1,2,4.3,4.0,0.0,10.0,0.47,6.0,1.0,4.0,1685.3333333333333,0.09090909090909091,2.75,1.2000000000000002,0.06666666666666667,0.18181818181818182
38,0,2,433,0,1,3,0,3,1,37,4,1,1,3,1,2844,6004,1,0,13,3,4,1,7,2,4,7,6,5,0,4.1,4.0,0.0,9.0,0.28,4.3,1.0,2.0,1422.0,0.625,3.5,1.4333333333333331,0.02564102564102564,0.0
28,0,1,773,1,6,3,1,3,1,39,2,1,6,3,0,2703,22088,1,1,14,3,4,1,3,2,3,3,1,0,2,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,1351.5,0.0,3.25,1.4333333333333331,0.034482758620689655,0.5
18,1,0,247,1,8,1,3,3,1,80,3,1,2,3,2,1904,13556,1,0,12,3,4,0,0,0,3,0,0,0,0,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,952.0,0.0,3.25,1.4333333333333331,0.05263157894736842,0.0
33,1,2,603,2,9,4,2,1,0,77,3,2,7,1,2,8224,18385,0,1,17,3,1,0,6,3,3,5,2,0,3,4.28,4.0,0.0,14.0,0.42,5.6,1.0,4.0,2741.3333333333335,0.0,1.5,1.1199999999999999,0.058823529411764705,0.5
41,0,2,167,1,12,4,1,2,1,46,3,1,2,4,1,4766,9051,3,1,11,3,1,1,6,4,3,1,0,0,0,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,2383.0,0.0,2.5,1.4333333333333331,0.023809523809523808,0.0
31,1,1,874,1,15,3,3,3,1,72,3,1,2,3,1,2610,6233,1,0,12,3,3,1,2,5,2,2,2,2,2,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,1305.0,0.6666666666666666,2.75,1.4333333333333331,0.03125,0.6666666666666666
37,0,2,367,1,25,2,3,3,0,52,2,2,0,4,0,5731,17171,7,0,13,3,3,2,9,2,3,6,2,1,3,4.225,4.0,0.0,10.5,0.42,5.6,1.0,4.0,1910.3333333333333,0.14285714285714285,3.25,1.1199999999999999,0.05263157894736842,0.42857142857142855
27,0,2,199,1,6,3,1,4,1,55,2,1,6,3,1,2539,7950,1,0,13,3,3,1,4,0,3,4,2,2,2,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,1269.5,0.4,3.25,1.4333333333333331,0.03571428571428571,0.4
34,0,2,1400,2,9,1,1,2,0,70,3,2,7,3,1,5714,5829,1,0,20,4,1,0,6,3,2,6,5,1,3,4.28,4.0,0.0,14.0,0.42,5.6,1.0,4.0,1904.6666666666667,0.14285714285714285,2.0,1.1199999999999999,0.05714285714285714,0.42857142857142855
35,0,2,528,0,8,4,5,3,1,100,3,1,1,3,2,4323,7108,1,0,17,3,2,0,6,2,1,5,4,1,4,4.1,4.0,0.0,9.0,0.28,4.3,1.0,2.0,2161.5,0.16666666666666666,2.25,1.4333333333333331,0.027777777777777776,0.6666666666666666
29,1,2,408,2,23,1,1,4,0,45,2,3,7,1,1,7336,11162,1,0,13,3,1,1,11,3,1,11,8,3,10,4.28,4.0,0.0,14.0,0.5,6.3,1.0,6.0,1834.0,0.25,1.75,0.8999999999999999,0.1,0.8333333333333334
40,0,1,593,1,9,4,3,2,0,88,3,3,5,3,2,13499,13782,9,0,17,3,3,0,20,3,2,18,7,2,13,4.225,4.0,0.0,10.5,0.5,6.3,1.0,6.0,3374.75,0.10526315789473684,2.5,0.8999999999999999,0.07317073170731707,0.6842105263157895
42,1,1,481,2,12,3,1,3,1,44,3,4,7,1,2,13758,2447,0,1,12,3,2,0,22,2,2,21,9,13,14,3.815,4.0,0.0,10.0,0.67,7.7,0.0,7.0,2751.6,0.5909090909090909,2.0,0.9625,0.09302325581395349,0.6363636363636364
42,0,2,647,2,4,4,2,2,1,45,3,2,7,1,2,5155,2253,7,0,13,3,4,0,9,3,4,6,4,1,5,3.815,4.0,0.0,10.0,0.47,6.0,1.0,4.0,1718.3333333333333,0.14285714285714285,2.75,1.2000000000000002,0.046511627906976744,0.7142857142857143
35,0,2,982,1,1,4,3,4,1,58,2,1,2,3,1,2258,16340,6,0,12,3,2,1,10,2,3,8,0,1,7,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,1129.0,0.1111111111111111,3.0,1.4333333333333331,0.027777777777777776,0.7777777777777778
24,0,2,477,1,24,3,3,4,1,49,3,1,2,2,2,3597,6409,8,0,22,4,4,0,6,2,3,4,3,1,2,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,1798.5,0.2,3.25,1.4333333333333331,0.04,0.4
28,1,2,1485,1,12,1,1,3,0,79,3,1,2,4,1,2515,22955,1,1,11,3,4,0,1,4,2,1,1,0,0,4.225,4.0,0.0,10.5,0.27,4.2,1.0,2.0,1257.5,0.0,3.25,1.4,0.034482758620689655,0.0
26,0,2,1384,1,3,4,3,1,1,82,4,1,2,4,1,4420,13421,1,0,22,4,2,1,8,2,3,8,7,0,7,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,2210.0,0.0,2.5,1.4333333333333331,0.037037037037037035,0.7777777777777778
30,0,2,852,2,10,3,2,3,1,72,2,2,7,3,1,6578,2706,1,0,18,3,1,1,10,3,3,10,3,1,4,3.815,4.0,0.0,10.0,0.47,6.0,1.0,4.0,2192.6666666666665,0.09090909090909091,2.5,1.2000000000000002,0.06451612903225806,0.36363636363636365
40,0,1,902,1,26,2,3,3,0,92,2,2,6,4,1,4422,21203,3,1,13,3,4,1,16,3,1,1,1,0,0,4.225,4.0,0.0,10.5,0.42,5.6,1.0,4.0,1474.0,0.0,3.0,1.1199999999999999,0.04878048780487805,0.0
35,0,2,819,1,2,3,1,3,1,44,2,3,4,2,0,10274,19588,2,0,18,3,2,1,15,2,4,7,7,6,4,4.3,4.0,0.0,10.0,0.56,6.8,0.0,6.0,2568.5,0.75,2.75,0.9714285714285713,0.08333333333333333,0.5
34,0,1,669,1,1,3,3,4,1,97,2,2,0,1,2,5343,25755,0,0,20,4,3,0,14,3,3,13,9,4,9,4.3,4.0,0.0,10.0,0.47,6.0,1.0,4.0,1781.0,0.2857142857142857,2.75,1.2000000000000002,0.05714285714285714,0.6428571428571429
35,0,1,636,1,4,4,4,4,1,47,2,1,2,4,1,2376,26537,1,0,13,3,2,1,2,2,4,2,2,2,2,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,1188.0,0.6666666666666666,3.5,1.4333333333333331,0.027777777777777776,0.6666666666666666
43,1,2,1372,2,9,3,2,1,0,85,1,2,7,3,2,5346,9489,8,0,13,3,2,0,7,2,2,4,3,1,3,4.28,4.0,0.0,14.0,0.42,5.6,1.0,4.0,1782.0,0.2,2.0,1.1199999999999999,0.045454545454545456,0.6
32,0,0,862,2,2,1,1,3,0,76,3,1,8,1,0,2827,14947,1,0,12,3,3,3,1,3,3,1,0,0,0,4.28,4.0,0.0,14.0,0.27,4.2,1.0,2.0,1413.5,0.0,2.5,1.4,0.030303030303030304,0.0
56,0,2,718,1,4,4,5,4,0,92,3,5,3,1,0,19943,18575,4,0,13,3,4,1,28,2,3,5,2,4,2,4.225,4.0,0.0,10.5,0.86,8.95,0.0,9.0,3323.8333333333335,0.6666666666666666,3.0,0.895,0.08771929824561403,0.3333333333333333
29,0,2,1401,1,6,1,3,2,0,54,3,1,2,4,1,3131,26342,1,0,13,3,1,1,10,5,3,10,8,0,8,4.225,4.0,0.0,10.5,0.27,4.2,1.0,2.0,1565.5,0.0,2.5,1.4,0.03333333333333333,0.7272727272727273
19,0,2,645,1,9,2,1,3,1,54,3,1,6,1,2,2552,7172,1,0,25,4,3,0,1,4,3,1,1,0,0,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,1276.0,0.0,2.5,1.4333333333333331,0.05,0.0
45,0,2,1457,1,7,3,3,1,0,83,3,1,6,3,1,4477,20100,4,1,19,3,3,1,7,2,2,3,2,0,2,4.225,4.0,0.0,10.5,0.27,4.2,1.0,2.0,2238.5,0.0,2.25,1.4,0.021739130434782608,0.5
37,0,2,977,1,1,3,1,4,0,56,2,2,4,4,1,6474,9961,1,0,13,3,2,1,14,2,2,14,8,3,11,4.225,4.0,0.0,10.5,0.42,5.6,1.0,4.0,2158.0,0.2,3.0,1.1199999999999999,0.05263157894736842,0.7333333333333333
20,0,2,805,1,3,3,1,1,1,87,2,1,2,3,2,3033,12828,1,0,12,3,1,0,2,2,2,2,2,1,2,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,1516.5,0.3333333333333333,1.75,1.4333333333333331,0.047619047619047616,0.6666666666666666
44,1,2,1097,1,10,4,1,3,1,96,3,1,6,3,2,2936,10826,1,1,11,3,3,0,6,4,3,6,4,0,2,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,1468.0,0.0,3.0,1.4333333333333331,0.022222222222222223,0.2857142857142857
53,0,2,1223,1,7,2,3,4,0,50,3,5,3,3,0,18606,18640,3,0,18,3,2,1,26,6,3,7,7,4,7,4.225,4.0,0.0,10.5,0.86,8.95,0.0,9.0,3101.0,0.5,3.0,0.895,0.09259259259259259,0.875
29,0,2,942,1,15,1,1,2,0,69,1,1,6,4,1,2168,26933,0,1,18,3,1,1,6,2,2,5,4,1,3,4.225,4.0,0.0,10.5,0.27,4.2,1.0,2.0,1084.0,0.16666666666666666,2.25,1.4,0.03333333333333333,0.5
22,1,1,1256,1,3,4,1,3,1,48,2,1,6,4,1,2853,4223,0,1,11,3,2,1,1,5,3,0,0,0,0,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,1426.5,0.0,3.0,1.4333333333333331,0.043478260869565216,0.0
46,0,2,1402,2,2,3,2,3,0,69,3,4,3,1,1,17048,24097,8,0,23,4,1,0,28,2,3,26,15,15,9,4.28,4.0,0.0,14.0,0.67,7.6,0.0,7.0,3409.6,0.5555555555555556,2.0,0.95,0.0851063829787234,0.3333333333333333
44,0,0,111,1,17,3,1,4,1,74,1,1,6,3,2,2290,4279,2,0,13,3,4,0,6,3,3,0,0,0,0,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,1145.0,0.0,3.5,1.4333333333333331,0.022222222222222223,0.0
33,0,2,147,0,2,3,0,2,1,99,3,1,1,3,1,3600,8429,1,0,13,3,4,1,5,2,3,5,4,1,4,4.1,4.0,0.0,9.0,0.28,4.3,1.0,2.0,1800.0,0.16666666666666666,3.0,1.4333333333333331,0.029411764705882353,0.6666666666666666
41,1,0,906,1,5,2,1,1,1,95,2,1,6,1,0,2107,20293,6,0,17,3,1,1,5,2,1,1,0,0,0,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,1053.5,0.0,1.0,1.4333333333333331,0.023809523809523808,0.0
30,0,2,1329,2,29,4,1,3,1,61,3,2,7,1,0,4115,13192,8,0,19,3,3,3,8,3,3,4,3,0,3,3.815,4.0,0.0,10.0,0.47,6.0,1.0,4.0,1371.6666666666667,0.0,2.5,1.2000000000000002,0.06451612903225806,0.6
40,0,1,1184,2,2,4,3,2,1,62,3,2,7,2,1,4327,25440,5,0,12,3,4,3,5,2,3,0,0,0,0,3.815,4.0,0.0,10.0,0.47,6.0,1.0,4.0,1442.3333333333333,0.0,2.75,1.2000000000000002,0.04878048780487805,0.0
50,0,1,1421,1,2,3,3,4,0,30,3,4,3,1,1,17856,9490,2,0,22,4,3,1,32,3,3,2,2,2,2,4.225,4.0,0.0,10.5,0.67,7.6,0.0,7.0,3571.2,0.6666666666666666,2.75,0.95,0.0784313725490196,0.6666666666666666
28,0,2,1179,1,19,4,3,4,1,78,2,1,2,1,1,3196,12449,1,0,12,3,3,3,6,2,3,6,5,3,3,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,1598.0,0.42857142857142855,2.75,1.4333333333333331,0.034482758620689655,0.42857142857142855
46,0,2,1450,1,15,2,1,4,1,52,3,5,5,2,1,19081,10849,5,0,11,3,1,1,25,2,3,4,2,0,3,4.3,4.0,0.0,10.0,0.84,9.0,0.0,9.0,3180.1666666666665,0.0,2.5,0.9,0.10638297872340426,0.6
35,0,2,1361,2,17,4,1,3,1,94,3,2,7,1,1,8966,21026,3,1,15,3,4,3,15,2,3,7,7,1,7,3.815,4.0,0.0,10.0,0.47,6.0,1.0,4.0,2988.6666666666665,0.125,2.75,1.2000000000000002,0.05555555555555555,0.875
24,1,2,984,1,17,2,1,4,0,97,3,1,2,2,1,2210,3372,1,0,13,3,1,1,1,3,1,1,0,0,0,4.225,4.0,0.0,10.5,0.27,4.2,1.0,2.0,1105.0,0.0,2.0,1.4,0.04,0.0
33,0,1,1146,2,25,3,3,2,0,82,3,2,7,3,1,4539,4905,1,0,12,3,1,1,10,3,2,10,7,0,1,4.28,4.0,0.0,14.0,0.42,5.6,1.0,4.0,1513.0,0.0,2.0,1.1199999999999999,0.058823529411764705,0.09090909090909091
36,0,2,917,1,6,4,1,3,1,60,1,1,2,3,0,2741,6865,1,0,14,3,3,1,7,4,3,7,7,1,7,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,1370.5,0.125,3.0,1.4333333333333331,0.02702702702702703,0.875
30,0,2,853,1,7,4,1,3,1,49,3,2,2,3,0,3491,11309,1,0,13,3,1,3,10,4,2,10,7,8,9,4.3,4.0,0.0,10.0,0.47,6.0,1.0,4.0,1163.6666666666667,0.7272727272727273,2.25,1.2000000000000002,0.06451612903225806,0.8181818181818182
44,0,2,200,1,29,4,4,4,1,32,3,2,6,4,2,4541,7744,1,0,25,4,2,0,20,3,3,20,11,13,17,4.3,4.0,0.0,10.0,0.47,6.0,1.0,4.0,1513.6666666666667,0.6190476190476191,3.25,1.2000000000000002,0.044444444444444446,0.8095238095238095
20,0,2,654,2,21,3,2,3,1,43,4,1,8,4,2,2678,5050,1,0,17,3,4,0,2,2,3,2,1,2,2,3.815,4.0,0.0,10.0,0.28,4.3,1.0,2.0,1339.0,0.6666666666666666,3.5,1.4333333333333331,0.047619047619047616,0.6666666666666666
46,0,2,150,1,2,4,5,4,1,60,3,2,4,4,0,7379,17433,2,0,11,3,3,1,12,3,2,6,3,1,4,4.3,4.0,0.0,10.0,0.47,6.0,1.0,4.0,2459.6666666666665,0.14285714285714285,3.25,1.2000000000000002,0.0425531914893617,0.5714285714285714
42,0,0,179,0,2,5,3,4,1,79,4,2,1,1,1,6272,12858,7,0,16,3,1,1,10,3,4,4,3,0,3,4.1,4.0,0.0,9.0,0.47,6.0,1.0,4.0,2090.6666666666665,0.0,2.5,1.2000000000000002,0.046511627906976744,0.6
60,0,2,696,2,7,4,2,2,1,52,4,2,7,4,0,5220,10893,0,1,18,3,2,1,12,3,3,11,7,1,9,3.815,4.0,0.0,10.0,0.47,6.0,1.0,4.0,1740.0,0.08333333333333333,2.75,1.2000000000000002,0.03278688524590164,0.75
32,0,1,116,1,13,3,4,3,0,77,2,1,2,2,1,2743,7331,1,0,20,4,3,1,2,2,3,2,2,2,2,4.225,4.0,0.0,10.5,0.27,4.2,1.0,2.0,1371.5,0.6666666666666666,2.75,1.4,0.030303030303030304,0.6666666666666666
32,0,1,1316,1,2,2,1,4,0,38,3,2,6,3,2,4998,2338,4,1,14,3,4,0,10,2,3,8,7,0,7,4.225,4.0,0.0,10.5,0.42,5.6,1.0,4.0,1666.0,0.0,3.5,1.1199999999999999,0.06060606060606061,0.7777777777777778
36,0,2,363,1,1,3,5,3,0,77,1,3,4,1,0,10252,4235,2,1,21,4,3,1,17,2,3,7,7,7,7,4.225,4.0,0.0,10.5,0.5,6.3,1.0,6.0,2563.0,0.875,2.5,0.8999999999999999,0.08108108108108109,0.875
33,0,2,117,1,9,3,3,1,1,60,3,1,6,4,1,2781,6311,0,0,13,3,2,1,15,5,3,14,10,4,10,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,1390.5,0.26666666666666666,2.5,1.4333333333333331,0.029411764705882353,0.6666666666666666
40,0,2,107,2,10,3,5,2,0,84,2,2,7,2,0,6852,11591,7,0,12,3,2,1,7,2,4,5,1,1,3,4.28,4.0,0.0,14.0,0.42,5.6,1.0,4.0,2284.0,0.16666666666666666,2.5,1.1199999999999999,0.04878048780487805,0.5
25,0,2,1356,2,10,4,1,3,1,57,3,2,7,4,2,4950,20623,0,0,14,3,2,0,5,4,3,4,3,1,1,3.815,4.0,0.0,10.0,0.47,6.0,1.0,4.0,1650.0,0.2,3.0,1.2000000000000002,0.07692307692307693,0.2
30,0,2,1465,1,1,3,3,4,1,63,3,1,6,2,1,3579,9369,0,1,21,4,1,1,12,2,3,11,9,5,7,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,1789.5,0.4166666666666667,2.5,1.4333333333333331,0.03225806451612903,0.5833333333333334
42,0,1,458,1,26,5,3,1,0,60,3,3,5,1,1,13191,23281,3,1,17,3,3,0,20,6,3,1,0,0,0,4.225,4.0,0.0,10.5,0.5,6.3,1.0,6.0,3297.75,0.0,2.0,0.8999999999999999,0.06976744186046512,0.0
35,0,0,1212,2,8,2,2,3,0,78,2,3,7,4,1,10377,13755,4,1,11,3,2,1,16,6,2,13,2,4,12,4.28,4.0,0.0,14.0,0.5,6.3,1.0,6.0,2594.25,0.2857142857142857,2.75,0.8999999999999999,0.08333333333333333,0.8571428571428571
27,0,2,1103,1,14,3,1,1,1,42,3,1,6,1,1,2235,14377,1,1,14,3,4,2,9,3,2,9,7,6,8,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,1117.5,0.6,2.0,1.4333333333333331,0.03571428571428571,0.8
54,0,1,966,1,1,4,1,4,0,53,3,3,4,3,0,10502,9659,7,0,17,3,1,1,33,2,1,5,4,1,4,4.225,4.0,0.0,10.5,0.5,6.3,1.0,6.0,2625.5,0.16666666666666666,2.25,0.8999999999999999,0.05454545454545454,0.6666666666666666
44,0,2,1117,1,2,1,1,1,0,72,4,1,6,4,1,2011,19982,1,0,13,3,4,1,10,5,3,10,5,7,7,4.225,4.0,0.0,10.5,0.27,4.2,1.0,2.0,1005.5,0.6363636363636364,3.0,1.4,0.022222222222222223,0.6363636363636364
19,1,0,504,1,10,3,3,1,0,96,2,1,6,2,2,1859,6148,1,1,25,4,2,0,1,2,4,1,1,0,0,4.225,4.0,0.0,10.5,0.27,4.2,1.0,2.0,929.5,0.0,2.25,1.4,0.05,0.0
29,0,2,1010,1,1,3,1,1,0,97,3,1,6,4,0,3760,5598,1,0,15,3,1,3,3,5,3,3,2,1,2,4.225,4.0,0.0,10.5,0.27,4.2,1.0,2.0,1880.0,0.25,2.25,1.4,0.03333333333333333,0.5
54,0,2,685,1,3,3,1,4,1,85,3,4,5,4,1,17779,23474,3,0,14,3,1,0,36,2,3,10,9,0,9,4.3,4.0,0.0,10.0,0.67,7.7,0.0,7.0,3555.8,0.0,3.0,0.9625,0.07272727272727272,0.8181818181818182
31,0,2,1332,1,11,2,3,3,1,80,3,2,0,1,1,6833,17089,1,1,12,3,4,0,6,2,2,6,5,0,1,4.3,4.0,0.0,10.0,0.47,6.0,1.0,4.0,2277.6666666666665,0.0,2.5,1.2000000000000002,0.0625,0.14285714285714285
